"time","summary","icon","sunriseTime","sunsetTime","moonPhase","precipIntensity","precipIntensityMax","precipIntensityMaxTime","precipProbability","temperatureHigh","temperatureHighTime","temperatureLow","temperatureLowTime","apparentTemperatureHigh","apparentTemperatureHighTime","apparentTemperatureLow","apparentTemperatureLowTime","dewPoint","humidity","pressure","windSpeed","windGust","windGustTime","windBearing","cloudCover","uvIndex","uvIndexTime","visibility","ozone","temperatureMin","temperatureMinTime","temperatureMax","temperatureMaxTime","apparentTemperatureMin","apparentTemperatureMinTime","apparentTemperatureMax","apparentTemperatureMaxTime","date","precipType","temperatureHighError","temperatureLowError","temperatureMinError","temperatureMaxError","dewPointError","pressureError","windSpeedError","windBearingError","cloudCoverError","precipAccumulation","precipIntensityMaxError","precipIntensityError","precipProbabilityError"
1616968800,"Mostly cloudy throughout the day.","partly-cloudy-day",1616996100,1617041880,0.54,0.0039,0.0047,1617039420,0.19,55.72,1617027480,44.39,1617078720,55.22,1617027480,41,1617078960,38.21,0.65,1015.5,8.14,NA,NA,64,0.62,4,1617018960,NA,NA,44.18,1616992320,55.72,1617027480,40.75,1616992560,55.22,1617027480,2021-03-29,"rain",6.6,6.59,6.59,6.6,7.41,9.7,4.15,27,0.36,NA,0.0605,0.0605,0.4
1617055200,"Mostly cloudy throughout the day.","partly-cloudy-day",1617082380,1617128340,0.58,0.004,0.0047,1617125760,0.19,55.93,1617113880,44.59,1617165060,55.43,1617113880,41.26,1617165300,38.35,0.65,1015.4,8.13,NA,NA,63,0.62,4,1617105360,NA,NA,44.39,1617078720,55.93,1617113880,41,1617078960,55.43,1617113880,2021-03-30,"rain",6.59,6.58,6.58,6.59,7.39,9.7,4.14,27,0.36,NA,0.0606,0.0606,0.4
1617141600,"Mostly cloudy throughout the day.","partly-cloudy-day",1617168660,1617214860,0.62,0.004,0.0047,1617212160,0.19,56.14,1617200280,44.8,1617251460,55.64,1617200280,41.51,1617251700,38.49,0.65,1015.4,8.12,NA,NA,62,0.62,4,1617191700,NA,NA,44.59,1617165060,56.14,1617200280,41.26,1617165300,55.64,1617200280,2021-03-31,"rain",6.58,6.57,6.57,6.58,7.36,9.6,4.13,27,0.36,NA,0.0606,0.0606,0.4
1617228000,"Mostly cloudy throughout the day.","partly-cloudy-day",1617254940,1617301320,0.65,0.004,0.0048,1617298560,0.19,56.34,1617286680,45.01,1617337860,55.84,1617286680,41.77,1617338100,38.64,0.65,1015.4,8.11,NA,NA,60,0.62,4,1617278100,NA,NA,44.8,1617251460,56.34,1617286680,41.51,1617251700,55.84,1617286680,2021-04-01,"rain",6.57,6.56,6.56,6.57,7.34,9.6,4.12,27,0.36,NA,0.0607,0.0606,0.4
1617314400,"Mostly cloudy throughout the day.","partly-cloudy-day",1617341220,1617387840,0.69,0.0041,0.0048,1617384900,0.19,56.55,1617373020,45.22,1617424260,56.05,1617373020,42.02,1617424440,38.78,0.65,1015.4,8.09,NA,NA,59,0.62,4,1617364500,NA,NA,45.01,1617337860,56.55,1617373020,41.77,1617338100,56.05,1617373020,2021-04-02,"rain",6.56,6.55,6.55,6.56,7.32,9.5,4.11,27,0.36,NA,0.0607,0.0607,0.4
1617400800,"Mostly cloudy throughout the day.","partly-cloudy-day",1617427500,1617474300,0.73,0.0041,0.0049,1617471300,0.19,56.76,1617459420,45.42,1617510600,56.26,1617459420,42.28,1617510840,38.94,0.65,1015.4,8.08,NA,NA,58,0.62,4,1617450840,NA,NA,45.22,1617424260,56.76,1617459420,42.02,1617424440,56.26,1617459420,2021-04-03,"rain",6.55,6.54,6.55,6.55,7.29,9.5,4.1,27,0.36,NA,0.0608,0.0607,0.4
1617487200,"Mostly cloudy throughout the day.","partly-cloudy-day",1617513720,1617560820,0.76,0.0041,0.0049,1617557640,0.19,56.97,1617545820,45.63,1617597000,56.47,1617545820,42.54,1617597240,39.09,0.64,1015.3,8.07,NA,NA,57,0.62,4,1617537240,NA,NA,45.42,1617510600,56.97,1617545820,42.28,1617510840,56.47,1617545820,2021-04-04,"rain",6.54,6.53,6.54,6.54,7.27,9.4,4.09,27,0.36,NA,0.0608,0.0608,0.4
1617573600,"Mostly cloudy throughout the day.","partly-cloudy-day",1617600000,1617647280,0.8,0.0041,0.0049,1617644040,0.19,57.17,1617632160,45.84,1617683400,56.67,1617632160,42.8,1617683580,39.25,0.64,1015.3,8.06,NA,NA,56,0.62,4,1617623640,NA,NA,45.63,1617597000,57.17,1617632160,42.54,1617597240,56.67,1617632160,2021-04-05,"rain",6.53,6.53,6.53,6.54,7.25,9.3,4.08,27,0.36,NA,0.0609,0.0608,0.4
1617660000,"Mostly cloudy throughout the day.","partly-cloudy-day",1617686280,1617733800,0.83,0.0042,0.0049,1617730440,0.19,57.38,1617718560,46.05,1617769740,56.88,1617718560,43.05,1617769980,39.41,0.64,1015.3,8.04,NA,NA,56,0.62,4,1617709980,NA,NA,45.84,1617683400,57.38,1617718560,42.8,1617683580,56.88,1617718560,2021-04-06,"rain",6.53,6.52,6.52,6.53,7.22,9.3,4.07,27,0.36,NA,0.0609,0.0609,0.4
1617746400,"Mostly cloudy throughout the day.","partly-cloudy-day",1617772560,1617820260,0.86,0.0042,0.005,1617816780,0.19,57.59,1617804960,46.26,1617856140,57.09,1617804960,43.31,1617856380,39.57,0.64,1015.3,8.03,NA,NA,55,0.62,4,1617796380,NA,NA,46.05,1617769740,57.59,1617804960,43.05,1617769980,57.09,1617804960,2021-04-07,"rain",6.52,6.52,6.52,6.52,7.2,9.2,4.05,27,0.36,NA,0.061,0.0609,0.4
1617832800,"Mostly cloudy throughout the day.","partly-cloudy-day",1617858840,1617906780,0.9,0.0042,0.005,1617903180,0.19,57.8,1617891360,46.47,1617942540,57.3,1617891360,43.57,1617942780,39.74,0.64,1015.3,8.02,NA,NA,54,0.62,4,1617882780,NA,NA,46.26,1617856140,57.8,1617891360,43.31,1617856380,57.3,1617891360,2021-04-08,"rain",6.52,6.51,6.51,6.52,7.18,9.2,4.04,27,0.36,NA,0.061,0.061,0.4
1617919200,"Mostly cloudy throughout the day.","partly-cloudy-day",1617945120,1617993240,0.93,0.0042,0.005,1617989580,0.19,58.01,1617977700,46.68,1618028940,57.51,1617977700,43.83,1618029120,39.91,0.64,1015.3,8,NA,NA,53,0.62,4,1617969180,NA,NA,46.47,1617942540,58.01,1617977700,43.57,1617942780,57.51,1617977700,2021-04-09,"rain",6.51,6.51,6.51,6.51,7.15,9.1,4.03,27,0.36,NA,0.0611,0.061,0.4
1618005600,"Mostly cloudy throughout the day.","partly-cloudy-day",1618031400,1618079760,0.96,0.0043,0.0051,1618075920,0.19,58.22,1618064100,46.88,1618115280,57.72,1618064100,44.09,1618115520,40.08,0.64,1015.3,7.99,NA,NA,52,0.61,5,1618055520,NA,NA,46.68,1618028940,58.22,1618064100,43.83,1618029120,57.72,1618064100,2021-04-10,"rain",6.51,6.5,6.5,6.51,7.13,9,4.02,27,0.36,NA,0.0611,0.0611,0.39
1618092000,"Mostly cloudy throughout the day.","partly-cloudy-day",1618117680,1618166220,0.99,0.0043,0.0051,1618162320,0.19,58.43,1618150500,47.09,1618201680,57.93,1618150500,44.34,1618201920,40.26,0.64,1015.3,7.98,NA,NA,51,0.61,5,1618141920,NA,NA,46.88,1618115280,58.43,1618150500,44.09,1618115520,57.93,1618150500,2021-04-11,"rain",6.5,6.5,6.5,6.5,7.1,9,4.01,27,0.36,NA,0.0612,0.0611,0.39
1618178400,"Mostly cloudy throughout the day.","partly-cloudy-day",1618203960,1618252740,0.02,0.0043,0.0051,1618248720,0.19,58.64,1618236900,47.3,1618288080,58.14,1618236900,44.6,1618288260,40.44,0.64,1015.3,7.96,NA,NA,51,0.61,5,1618228320,NA,NA,47.09,1618201680,58.64,1618236900,44.34,1618201920,58.14,1618236900,2021-04-12,"rain",6.5,6.5,6.5,6.5,7.08,8.9,4,27,0.36,NA,0.0612,0.0612,0.39
1618264800,"Mostly cloudy throughout the day.","partly-cloudy-day",1618290240,1618339200,0.05,0.0043,0.0052,1618335060,0.19,58.84,1618323240,47.51,1618374420,58.34,1618323240,44.86,1618374660,40.62,0.64,1015.3,7.95,NA,NA,50,0.61,5,1618314720,NA,NA,47.3,1618288080,58.84,1618323240,44.6,1618288260,58.34,1618323240,2021-04-13,"rain",6.5,6.5,6.5,6.5,7.06,8.9,3.99,27,0.36,NA,0.0613,0.0613,0.39
1618351200,"Mostly cloudy throughout the day.","partly-cloudy-day",1618376520,1618425720,0.08,0.0044,0.0052,1618421460,0.19,59.05,1618409640,47.72,1618460820,58.55,1618409640,45.12,1618461060,40.8,0.64,1015.3,7.93,NA,NA,49,0.61,5,1618401060,NA,NA,47.51,1618374420,59.05,1618409640,44.86,1618374660,58.55,1618409640,2021-04-14,"rain",6.5,6.49,6.49,6.5,7.04,8.8,3.98,27,0.36,NA,0.0614,0.0613,0.39
1618437600,"Mostly cloudy throughout the day.","partly-cloudy-day",1618462800,1618512180,0.11,0.0044,0.0052,1618507860,0.19,59.26,1618496040,47.93,1618547220,58.76,1618496040,45.38,1618547460,40.99,0.64,1015.3,7.92,NA,NA,49,0.61,5,1618487460,NA,NA,47.72,1618460820,59.26,1618496040,45.12,1618461060,58.76,1618496040,2021-04-15,"rain",6.49,6.49,6.49,6.49,7.01,8.7,3.96,27,0.36,NA,0.0614,0.0614,0.39
1618524000,"Mostly cloudy throughout the day.","partly-cloudy-day",1618549080,1618598700,0.14,0.0044,0.0052,1618594200,0.19,59.47,1618582440,48.14,1618633620,58.97,1618582440,45.63,1618633800,41.18,0.64,1015.3,7.91,NA,NA,48,0.61,5,1618573860,NA,NA,47.93,1618547220,59.47,1618582440,45.38,1618547460,58.97,1618582440,2021-04-16,"rain",6.49,6.49,6.49,6.49,6.99,8.7,3.95,27,0.36,NA,0.0615,0.0615,0.39
1618610400,"Mostly cloudy throughout the day.","partly-cloudy-day",1618635360,1618685160,0.17,0.0044,0.0053,1618680600,0.19,59.68,1618668780,48.34,1618719960,59.18,1618668780,45.89,1618720200,41.37,0.64,1015.3,7.89,NA,NA,48,0.61,5,1618660260,NA,NA,48.14,1618633620,59.68,1618668780,45.63,1618633800,59.18,1618668780,2021-04-17,"rain",6.49,6.49,6.49,6.49,6.97,8.6,3.94,27,0.36,NA,0.0616,0.0615,0.39
1618696800,"Mostly cloudy throughout the day.","partly-cloudy-day",1618721640,1618771680,0.2,0.0044,0.0053,1618767000,0.19,59.89,1618755180,48.55,1618806360,59.39,1618755180,46.15,1618806600,41.56,0.64,1015.3,7.88,NA,NA,47,0.61,5,1618746600,NA,NA,48.34,1618719960,59.89,1618755180,45.89,1618720200,59.39,1618755180,2021-04-18,"rain",6.49,6.49,6.49,6.49,6.94,8.6,3.93,27,0.36,NA,0.0616,0.0616,0.39
1618783200,"Mostly cloudy throughout the day.","partly-cloudy-day",1618807920,1618858140,0.23,0.0045,0.0053,1618853400,0.19,60.09,1618841580,48.76,1618892760,59.59,1618841580,46.4,1618893000,41.75,0.64,1015.3,7.86,NA,NA,47,0.61,5,1618833000,NA,NA,48.55,1618806360,60.09,1618841580,46.15,1618806600,59.59,1618841580,2021-04-19,"rain",6.5,6.5,6.49,6.5,6.92,8.5,3.92,27,0.36,NA,0.0617,0.0617,0.39
1618869600,"Mostly cloudy throughout the day.","partly-cloudy-day",1618894260,1618944660,0.27,0.0045,0.0053,1618939740,0.19,60.3,1618927980,48.97,1618979160,59.8,1618927980,46.66,1618979340,41.95,0.64,1015.3,7.85,NA,NA,46,0.61,5,1618919400,NA,NA,48.76,1618892760,60.3,1618927980,46.4,1618893000,59.8,1618927980,2021-04-20,"rain",6.5,6.5,6.5,6.5,6.9,8.4,3.91,27,0.36,NA,0.0618,0.0617,0.39
1618956000,"Mostly cloudy throughout the day.","partly-cloudy-day",1618980540,1619031120,0.3,0.0045,0.0053,1619026140,0.19,60.51,1619014380,49.17,1619065560,60.01,1619014380,46.72,1619066280,42.15,0.64,1015.4,7.84,NA,NA,46,0.61,5,1619005800,NA,NA,48.97,1618979160,60.51,1619014380,46.66,1618979340,60.01,1619014380,2021-04-21,"rain",6.5,6.5,6.5,6.5,6.87,8.4,3.9,27,0.36,NA,0.0618,0.0618,0.39
1619042400,"Mostly cloudy throughout the day.","partly-cloudy-day",1619066820,1619117640,0.33,0.0045,0.0054,1619112540,0.19,60.72,1619100720,49.38,1619151900,60.22,1619100720,46.84,1619152200,42.35,0.64,1015.4,7.82,NA,NA,46,0.61,5,1619092140,NA,NA,49.17,1619065560,60.72,1619100720,46.72,1619066280,60.22,1619100720,2021-04-22,"rain",6.5,6.5,6.5,6.5,6.85,8.3,3.88,27,0.36,NA,0.0619,0.0619,0.39
1619128800,"Mostly cloudy throughout the day.","partly-cloudy-day",1619153100,1619204100,0.37,0.0045,0.0054,1619198940,0.19,60.92,1619187120,49.59,1619238300,60.42,1619187120,50.08,1619238300,42.55,0.64,1015.4,7.81,NA,NA,45,0.61,5,1619178540,NA,NA,49.38,1619151900,60.92,1619187120,46.84,1619152200,60.42,1619187120,2021-04-23,"rain",6.51,6.51,6.5,6.51,6.83,8.3,3.87,27,0.36,NA,0.062,0.0619,0.39
1619215200,"Mostly cloudy throughout the day.","partly-cloudy-day",1619239380,1619290620,0.41,0.0046,0.0054,1619285280,0.19,61.13,1619273520,49.79,1619324700,60.63,1619273520,50.28,1619324700,42.76,0.64,1015.4,7.79,NA,NA,45,0.61,5,1619264940,NA,NA,49.59,1619238300,61.13,1619273520,50.08,1619238300,60.63,1619273520,2021-04-24,"rain",6.51,6.51,6.51,6.51,6.81,8.2,3.86,27,0.36,NA,0.062,0.062,0.39
1619301600,"Mostly cloudy throughout the day.","partly-cloudy-day",1619325660,1619377080,0.45,0.0046,0.0054,1619371680,0.19,61.34,1619359920,50,1619411100,60.84,1619359920,50.49,1619411100,42.96,0.64,1015.4,7.78,NA,NA,45,0.61,5,1619351340,NA,NA,49.79,1619324700,61.34,1619359920,50.28,1619324700,60.84,1619359920,2021-04-25,"rain",6.52,6.52,6.51,6.52,6.79,8.2,3.85,27,0.36,NA,0.0621,0.0621,0.39
1619388000,"Mostly cloudy throughout the day.","partly-cloudy-day",1619411940,1619463540,0.49,0.0046,0.0054,1619458080,0.19,61.54,1619446320,50.21,1619497500,61.04,1619446320,50.7,1619497500,43.17,0.64,1015.5,7.76,NA,NA,45,0.61,5,1619437740,NA,NA,50,1619411100,61.54,1619446320,50.49,1619411100,61.04,1619446320,2021-04-26,"rain",6.52,6.52,6.52,6.52,6.76,8.1,3.84,27,0.36,NA,0.0622,0.0622,0.39
1619474400,"Mostly cloudy throughout the day.","partly-cloudy-day",1619498280,1619550060,0.53,0.0046,0.0055,1619544480,0.19,61.75,1619532720,50.41,1619583840,61.25,1619532720,50.9,1619583840,43.38,0.64,1015.5,7.75,NA,NA,45,0.61,5,1619524140,NA,NA,50.21,1619497500,61.75,1619532720,50.7,1619497500,61.25,1619532720,2021-04-27,"rain",6.53,6.53,6.52,6.53,6.74,8,3.83,27,0.36,NA,0.0623,0.0622,0.39
1619560800,"Mostly cloudy throughout the day.","partly-cloudy-day",1619584560,1619636520,0.56,0.0046,0.0055,1619630820,0.19,61.95,1619619120,50.62,1619670240,61.45,1619619120,51.11,1619670240,43.58,0.64,1015.5,7.74,NA,NA,45,0.61,5,1619610480,NA,NA,50.41,1619583840,61.95,1619619120,50.9,1619583840,61.45,1619619120,2021-04-28,"rain",6.53,6.53,6.53,6.53,6.72,8,3.82,27,0.36,NA,0.0623,0.0623,0.39
1619647200,"Mostly cloudy throughout the day.","partly-cloudy-day",1619670840,1619723040,0.6,0.0046,0.0055,1619717220,0.19,62.16,1619705460,50.82,1619756640,61.66,1619705460,51.31,1619756640,43.79,0.64,1015.5,7.72,NA,NA,45,0.61,5,1619696880,NA,NA,50.62,1619670240,62.16,1619705460,51.11,1619670240,61.66,1619705460,2021-04-29,"rain",6.54,6.54,6.53,6.54,6.7,7.9,3.81,27,0.36,NA,0.0624,0.0624,0.39
1619733600,"Mostly cloudy throughout the day.","partly-cloudy-day",1619757180,1619809500,0.64,0.0046,0.0055,1619803620,0.19,62.36,1619791860,51.03,1619843040,61.86,1619791860,51.52,1619843040,44.01,0.64,1015.5,7.71,NA,NA,45,0.61,5,1619783280,NA,NA,50.82,1619756640,62.36,1619791860,51.31,1619756640,61.86,1619791860,2021-04-30,"rain",6.55,6.55,6.54,6.55,6.68,7.9,3.79,27,0.36,NA,0.0625,0.0625,0.39
1619820000,"Mostly cloudy throughout the day.","partly-cloudy-day",1619843460,1619896020,0.68,0.0046,0.0055,1619890020,0.19,62.57,1619878260,51.23,1619929440,62.07,1619878260,51.72,1619929440,44.22,0.64,1015.6,7.69,NA,NA,45,0.61,5,1619869680,NA,NA,51.03,1619843040,62.57,1619878260,51.52,1619843040,62.07,1619878260,2021-05-01,"rain",6.55,6.55,6.55,6.55,6.66,7.8,3.78,27,0.36,NA,0.0626,0.0625,0.39
1619906400,"Mostly cloudy throughout the day.","partly-cloudy-day",1619929740,1619982480,0.71,0.0047,0.0055,1619976420,0.18,62.77,1619964660,51.43,1620015840,62.27,1619964660,51.92,1620015840,44.43,0.64,1015.6,7.68,NA,NA,45,0.61,5,1619956080,NA,NA,51.23,1619929440,62.77,1619964660,51.72,1619929440,62.27,1619964660,2021-05-02,"rain",6.56,6.56,6.55,6.56,6.64,7.7,3.77,27,0.36,NA,0.0626,0.0626,0.39
1619992800,"Mostly cloudy throughout the day.","partly-cloudy-day",1620016080,1620069000,0.75,0.0047,0.0055,1620062820,0.18,62.97,1620051060,51.64,1620102240,62.47,1620051060,52.13,1620102240,44.64,0.64,1015.6,7.67,NA,NA,45,0.61,5,1620042480,NA,NA,51.43,1620015840,62.97,1620051060,51.92,1620015840,62.47,1620051060,2021-05-03,"rain",6.57,6.57,6.56,6.57,6.61,7.7,3.76,27,0.36,NA,0.0627,0.0627,0.39
1620079200,"Mostly cloudy throughout the day.","partly-cloudy-day",1620102360,1620155460,0.78,0.0047,0.0055,1620149220,0.18,63.18,1620137460,51.84,1620188640,62.68,1620137460,52.33,1620188640,44.85,0.64,1015.6,7.65,NA,NA,46,0.61,5,1620128880,NA,NA,51.64,1620102240,63.18,1620137460,52.13,1620102240,62.68,1620137460,2021-05-04,"rain",6.58,6.58,6.57,6.58,6.59,7.6,3.75,26,0.36,NA,0.0628,0.0628,0.39
1620165600,"Mostly cloudy throughout the day.","partly-cloudy-day",1620188640,1620241980,0.81,0.0047,0.0056,1620235560,0.18,63.38,1620223860,52.04,1620275040,62.88,1620223860,52.53,1620275040,45.07,0.64,1015.7,7.64,NA,NA,46,0.61,5,1620215220,NA,NA,51.84,1620188640,63.38,1620223860,52.33,1620188640,62.88,1620223860,2021-05-05,"rain",6.59,6.59,6.58,6.59,6.57,7.6,3.74,26,0.36,NA,0.0629,0.0628,0.39
1620252000,"Mostly cloudy throughout the day.","partly-cloudy-day",1620274980,1620328440,0.85,0.0047,0.0056,1620321960,0.18,63.58,1620310260,52.24,1620361380,63.08,1620310260,52.73,1620361380,45.28,0.64,1015.7,7.63,NA,NA,46,0.61,5,1620301620,NA,NA,52.04,1620275040,63.58,1620310260,52.53,1620275040,63.08,1620310260,2021-05-06,"rain",6.59,6.59,6.59,6.6,6.55,7.5,3.73,26,0.35,NA,0.063,0.0629,0.39
1620338400,"Mostly cloudy throughout the day.","partly-cloudy-day",1620361260,1620414960,0.88,0.0047,0.0056,1620408360,0.18,63.78,1620396660,52.44,1620447780,63.28,1620396660,52.93,1620447780,45.49,0.64,1015.7,7.61,NA,NA,47,0.61,5,1620388020,NA,NA,52.24,1620361380,63.78,1620396660,52.73,1620361380,63.28,1620396660,2021-05-07,"rain",6.6,6.6,6.6,6.6,6.53,7.5,3.72,26,0.35,NA,0.063,0.063,0.39
1620424800,"Mostly cloudy throughout the day.","partly-cloudy-day",1620447600,1620501420,0.91,0.0047,0.0056,1620494760,0.18,63.98,1620483060,52.65,1620534180,63.48,1620483060,53.14,1620534180,45.71,0.64,1015.8,7.6,NA,NA,47,0.61,5,1620474420,NA,NA,52.44,1620447780,63.98,1620483060,52.93,1620447780,63.48,1620483060,2021-05-08,"rain",6.61,6.61,6.61,6.61,6.51,7.4,3.71,26,0.35,NA,0.0631,0.0631,0.39
1620511200,"Mostly cloudy throughout the day.","partly-cloudy-day",1620533880,1620587940,0.94,0.0047,0.0056,1620581160,0.18,64.18,1620569460,52.85,1620620580,63.68,1620569460,53.34,1620620580,45.92,0.64,1015.8,7.59,NA,NA,47,0.61,6,1620560820,NA,NA,52.65,1620534180,64.18,1620569460,53.14,1620534180,63.68,1620569460,2021-05-09,"rain",6.62,6.62,6.61,6.62,6.49,7.4,3.69,26,0.35,NA,0.0632,0.0632,0.39
1620597600,"Mostly cloudy throughout the day.","partly-cloudy-day",1620620220,1620674400,0.97,0.0047,0.0056,1620667560,0.18,64.39,1620655860,53.05,1620706980,63.89,1620655860,53.54,1620706980,46.13,0.64,1015.8,7.57,NA,NA,48,0.62,6,1620647220,NA,NA,52.85,1620620580,64.39,1620655860,53.34,1620620580,63.89,1620655860,2021-05-10,"rain",6.63,6.63,6.62,6.63,6.47,7.3,3.68,26,0.35,NA,0.0633,0.0632,0.39
1620684000,"Mostly cloudy throughout the day.","partly-cloudy-day",1620706500,1620760860,1,0.0047,0.0056,1620753960,0.18,64.59,1620742200,53.25,1620793380,64.09,1620742200,53.74,1620793380,46.34,0.64,1015.8,7.56,NA,NA,48,0.62,6,1620733620,NA,NA,53.05,1620706980,64.59,1620742200,53.54,1620706980,64.09,1620742200,2021-05-11,"rain",6.64,6.64,6.63,6.64,6.46,7.2,3.67,26,0.35,NA,0.0634,0.0633,0.39
1620770400,"Mostly cloudy throughout the day.","partly-cloudy-day",1620792840,1620847380,0.03,0.0047,0.0056,1620840360,0.18,64.78,1620828600,53.45,1620879780,64.28,1620828600,53.94,1620879780,46.55,0.65,1015.9,7.55,NA,NA,49,0.62,6,1620820020,NA,NA,53.25,1620793380,64.78,1620828600,53.74,1620793380,64.28,1620828600,2021-05-12,"rain",6.65,6.65,6.64,6.65,6.44,7.2,3.66,26,0.35,NA,0.0634,0.0634,0.39
1620856800,"Mostly cloudy throughout the day.","partly-cloudy-day",1620879180,1620933840,0.06,0.0047,0.0056,1620926760,0.18,64.98,1620915000,53.64,1620966180,64.48,1620915000,54.13,1620966180,46.77,0.65,1015.9,7.54,NA,NA,49,0.62,6,1620906420,NA,NA,53.45,1620879780,64.98,1620915000,53.94,1620879780,64.48,1620915000,2021-05-13,"rain",6.66,6.66,6.65,6.66,6.42,7.1,3.65,26,0.35,NA,0.0635,0.0635,0.38
1620943200,"Mostly cloudy throughout the day.","partly-cloudy-day",1620965460,1621020360,0.09,0.0047,0.0056,1621013160,0.18,65.18,1621001400,53.84,1621052580,64.68,1621001400,54.33,1621052580,46.97,0.65,1015.9,7.53,NA,NA,50,0.62,6,1620992820,NA,NA,53.64,1620966180,65.18,1621001400,54.13,1620966180,64.68,1621001400,2021-05-14,"rain",6.67,6.67,6.66,6.67,6.4,7.1,3.64,26,0.35,NA,0.0636,0.0636,0.38
1621029600,"Mostly cloudy throughout the day.","partly-cloudy-day",1621051800,1621106820,0.12,0.0047,0.0056,1621099560,0.18,65.38,1621087800,54.04,1621138980,64.88,1621087800,54.53,1621138980,47.18,0.65,1016,7.51,NA,NA,51,0.62,6,1621079220,NA,NA,53.84,1621052580,65.38,1621087800,54.33,1621052580,64.88,1621087800,2021-05-15,"rain",6.68,6.68,6.67,6.68,6.38,7,3.63,26,0.35,NA,0.0637,0.0636,0.38
1621116000,"Mostly cloudy throughout the day.","partly-cloudy-day",1621138140,1621193280,0.15,0.0047,0.0056,1621185960,0.18,65.58,1621174200,54.24,1621225380,65.08,1621174200,54.73,1621225380,47.39,0.65,1016,7.5,NA,NA,51,0.62,6,1621165620,NA,NA,54.04,1621138980,65.58,1621174200,54.53,1621138980,65.08,1621174200,2021-05-16,"rain",6.69,6.69,6.69,6.7,6.36,7,3.62,26,0.35,NA,0.0638,0.0637,0.38
1621202400,"Mostly cloudy throughout the day.","partly-cloudy-day",1621224420,1621279800,0.18,0.0047,0.0056,1621272360,0.18,65.77,1621260660,54.43,1621311780,65.27,1621260660,54.92,1621311780,47.6,0.65,1016,7.49,NA,NA,52,0.62,6,1621252020,NA,NA,54.24,1621225380,65.77,1621260660,54.73,1621225380,65.27,1621260660,2021-05-17,"rain",6.7,6.7,6.7,6.71,6.34,6.9,3.61,26,0.35,NA,0.0638,0.0638,0.38
1621288800,"Mostly cloudy throughout the day.","partly-cloudy-day",1621310760,1621366260,0.22,0.0047,0.0056,1621358760,0.18,65.97,1621347060,54.63,1621398180,65.47,1621347060,55.12,1621398180,47.8,0.65,1016,7.48,NA,NA,52,0.62,6,1621338420,NA,NA,54.43,1621311780,65.97,1621347060,54.92,1621311780,65.47,1621347060,2021-05-18,"rain",6.71,6.71,6.71,6.72,6.33,6.9,3.6,26,0.35,NA,0.0639,0.0639,0.38
1621375200,"Mostly cloudy throughout the day.","partly-cloudy-day",1621397100,1621452720,0.25,0.0048,0.0056,1621445160,0.18,66.17,1621433460,54.83,1621484640,65.67,1621433460,55.32,1621484640,48,0.65,1016.1,7.47,NA,NA,53,0.62,6,1621424820,NA,NA,54.63,1621398180,66.17,1621433460,55.12,1621398180,65.67,1621433460,2021-05-19,"rain",6.72,6.72,6.72,6.73,6.31,6.8,3.59,26,0.35,NA,0.064,0.064,0.38
1621461600,"Mostly cloudy throughout the day.","partly-cloudy-day",1621483440,1621539180,0.28,0.0048,0.0056,1621531560,0.18,66.36,1621519860,55.02,1621571040,65.86,1621519860,55.51,1621571040,48.21,0.65,1016.1,7.46,NA,NA,54,0.62,6,1621511220,NA,NA,54.83,1621484640,66.36,1621519860,55.32,1621484640,65.86,1621519860,2021-05-20,"rain",6.74,6.74,6.73,6.74,6.29,6.8,3.58,26,0.35,NA,0.0641,0.064,0.38
1621548000,"Mostly cloudy throughout the day.","partly-cloudy-day",1621569780,1621625700,0.32,0.0048,0.0056,1621617960,0.18,66.56,1621606260,55.21,1621657440,66.06,1621606260,55.7,1621657440,48.41,0.65,1016.1,7.44,NA,NA,55,0.62,6,1621597620,NA,NA,55.02,1621571040,66.56,1621606260,55.51,1621571040,66.06,1621606260,2021-05-21,"rain",6.75,6.75,6.74,6.75,6.27,6.7,3.57,26,0.35,NA,0.0642,0.0641,0.38
1621634400,"Mostly cloudy throughout the day.","partly-cloudy-day",1621656120,1621712160,0.36,0.0048,0.0056,1621704360,0.18,66.75,1621692660,55.41,1621743840,66.25,1621692660,55.9,1621743840,48.6,0.65,1016.1,7.43,NA,NA,55,0.62,6,1621684020,NA,NA,55.21,1621657440,66.75,1621692660,55.7,1621657440,66.25,1621692660,2021-05-22,"rain",6.76,6.76,6.75,6.76,6.26,6.7,3.56,26,0.35,NA,0.0642,0.0642,0.38
1621720800,"Mostly cloudy throughout the day.","partly-cloudy-day",1621742460,1621798620,0.4,0.0048,0.0056,1621790760,0.18,66.94,1621779060,55.6,1621830240,66.44,1621779060,56.09,1621830240,48.8,0.65,1016.2,7.42,NA,NA,56,0.62,6,1621770420,NA,NA,55.41,1621743840,66.94,1621779060,55.9,1621743840,66.44,1621779060,2021-05-23,"rain",6.77,6.77,6.76,6.77,6.24,6.6,3.55,26,0.35,NA,0.0643,0.0643,0.38
